germplasmName,BLUE,studyYear,Trait
LSU_RICE_1682,7926.653047,2023,Yield.LSU_01.0000138
LSU_RICE_1683,8291.994784,2023,Yield.LSU_01.0000138
LSU_RICE_1684,9237.532794,2023,Yield.LSU_01.0000138
LSU_RICE_1685,7368.527522,2023,Yield.LSU_01.0000138
LSU_RICE_1686,7926.293157,2023,Yield.LSU_01.0000138
LSU_RICE_1687,7500.33452,2023,Yield.LSU_01.0000138
LSU_RICE_1688,7833.066404,2023,Yield.LSU_01.0000138
LSU_RICE_1689,8061.971817,2023,Yield.LSU_01.0000138
LSU_RICE_1690,8507.353167,2023,Yield.LSU_01.0000138
LSU_RICE_1691,8086.709542,2023,Yield.LSU_01.0000138
LSU_RICE_1692,7330.473854,2023,Yield.LSU_01.0000138
LSU_RICE_1693,7028.222788,2023,Yield.LSU_01.0000138
LSU_RICE_1694,8832.815265,2023,Yield.LSU_01.0000138
LSU_RICE_1695,7566.232337,2023,Yield.LSU_01.0000138
LSU_RICE_1696,7823.845634,2023,Yield.LSU_01.0000138
LSU_RICE_1697,8014.174591,2023,Yield.LSU_01.0000138
LSU_RICE_1698,9330.835313,2023,Yield.LSU_01.0000138
LSU_RICE_1699,7757.80765,2023,Yield.LSU_01.0000138
LSU_RICE_1700,9002.244063,2023,Yield.LSU_01.0000138
LSU_RICE_1701,7424.484789,2023,Yield.LSU_01.0000138
LSU_RICE_1702,8611.380418,2023,Yield.LSU_01.0000138
LSU_RICE_1703,8064.400129,2023,Yield.LSU_01.0000138
LSU_RICE_1704,7643.286754,2023,Yield.LSU_01.0000138
LSU_RICE_1705,7585.450481,2023,Yield.LSU_01.0000138
LSU_RICE_1706,8527.734325,2023,Yield.LSU_01.0000138
LSU_RICE_1707,8066.972398,2023,Yield.LSU_01.0000138
LSU_RICE_1708,8741.115205,2023,Yield.LSU_01.0000138
LSU_RICE_1709,8181.466776,2023,Yield.LSU_01.0000138
LSU_RICE_0249,8087.111104,2023,Yield.LSU_01.0000138
LSU_RICE_1251,9034.202326,2023,Yield.LSU_01.0000138
LSU_RICE_0251,7591.587559,2023,Yield.LSU_01.0000138
LSU_RICE_1710,9091.417314,2023,Yield.LSU_01.0000138
LSU_RICE_0253,7688.966309,2023,Yield.LSU_01.0000138
LSU_RICE_1253,7583.840445,2023,Yield.LSU_01.0000138
LSU_RICE_0928,22.16,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1711,32.58,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1712,21.555,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1713,29.8,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1714,18.53,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1715,21.035,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1716,19.05,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1717,20.485,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1718,19.565,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1719,19.2,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1720,27.56,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1721,26.53,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1722,19.005,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1723,29.945,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1724,23.345,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1725,16.925,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1726,20.825,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1727,20.79,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1728,15.905,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1729,24.92,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1730,24.585,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1731,19.105,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1732,23.235,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1733,24.34,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1734,23.03,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1735,22.88,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1736,29.185,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1737,19.715,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1738,19.325,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1739,28.545,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1740,24.14,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1741,16.605,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1742,27.335,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1743,21.975,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1744,21.63,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1745,19.51,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1746,20.84,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1747,30.44,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1748,25.645,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1749,24.295,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1750,25.985,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1751,26.21,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1752,26.89,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1753,23.01,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1754,24.75,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1755,23.505,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1756,27.72,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1757,18.605,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1758,23.005,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1759,21.735,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1760,20.05,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1761,24.035,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1762,22.915,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1763,25.855,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1764,30.065,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1765,32.52,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1766,26.96,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1767,26.165,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1768,26.86,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1769,24.455,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1770,27.735,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1771,24.56,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1772,25.43,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1773,27.57,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1774,22.2,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1775,18.845,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1776,28.35,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1777,31.565,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1778,23.375,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1779,22.745,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1780,20.895,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1781,20.36,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1782,26.965,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1783,28.19,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1784,21.415,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1785,18.255,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1786,18.86,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1787,23.24,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1788,26.485,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1789,37.565,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1790,26.1,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1791,23.46,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1792,19.225,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1793,14.765,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1794,25.22,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1795,22.535,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1796,27.495,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1797,23.395,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1798,27.2,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1799,22.115,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1800,28.5,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1801,22.055,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1802,24.285,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1803,18.155,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1804,14.825,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1805,22.865,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1806,19.615,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1807,17.56,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1808,13.42,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1809,24.585,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1810,24.17,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1811,23.81,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1812,25.39,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1813,26.79,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1814,19.38,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1815,26.05,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1816,27.045,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1817,19.9,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1818,16.73,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1819,19.765,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1820,24.73,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1821,18.655,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1822,21.65,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1823,21.47,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1824,22.705,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1825,23.375,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1826,15.08,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1827,17.31,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1828,22.41,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1829,19.315,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1830,17.73,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1831,29.72,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1832,19.81,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1833,19.51,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1834,29.725,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1835,25.49,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1836,16.675,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1837,26.215,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1838,25.555,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1839,20.695,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1840,23.305,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1841,24.76,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1842,23.815,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1843,25.865,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1844,21.62,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1845,25.35,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1846,30.88,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1847,27.575,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1848,27.98,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1849,24.295,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1850,20.385,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1851,16.095,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1852,22.735,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1853,19.3,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1854,25.535,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1855,27.725,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1856,19.715,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1857,26.065,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1858,27.91,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1859,28.645,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1860,24.705,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1861,19.25,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1862,27.74,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1863,27.55,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1864,25.405,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1865,27.98,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1866,26.68,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1867,25.55,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1868,21.17,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1869,28.84,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1870,23.625,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1871,25.475,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1872,20.665,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1873,21.645,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1874,20.81,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1875,25.56,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1876,25.19,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1877,27.42,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1878,26.665,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1879,18.595,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1880,21.42,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1881,21.335,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1882,23.125,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1883,19.85,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1884,23.405,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1885,24.615,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1886,24.77,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1887,18.835,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1888,20.59,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1889,24.87,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1890,25.05,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1891,21.9,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1892,21.9,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1893,27.14,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1894,20.68,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1895,22.28,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1896,29.815,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1897,24.74,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1898,27.42,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1899,23.615,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1900,24.455,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1901,30.305,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1902,33.54,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1903,26.975,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1904,32.73,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1905,25.85,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1906,29.09,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1907,25.15,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1908,28.215,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1909,23.965,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1910,24.79,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1911,26.915,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1912,27.89,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1913,26.585,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1914,24.715,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1915,25.395,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1916,27.26,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_0249,24.06,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_1251,23.04,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_0272,13.895,2024,Chalk.impact.LSU_01.0000108
LSU_RICE_0928,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1711,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1712,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1713,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1714,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1715,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1716,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1717,79,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1718,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1719,81,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1720,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1721,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1722,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1723,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1724,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1725,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1726,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1727,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1728,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1729,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1730,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1731,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1732,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1733,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1734,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1735,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1736,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1737,80.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1738,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1739,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1740,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1741,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1742,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1743,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1744,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1745,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1746,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1747,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1748,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1749,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1750,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1751,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1752,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1753,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1754,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1755,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1756,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1757,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1758,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1759,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1760,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1761,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1762,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1763,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1764,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1765,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1766,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1767,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1768,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1769,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1770,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1771,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1772,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1773,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1774,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1775,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1776,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1777,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1778,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1779,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1780,81,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1781,87.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1782,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1783,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1784,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1785,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1786,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1787,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1788,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1789,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1790,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1791,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1792,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1793,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1794,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1795,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1796,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1797,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1798,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1799,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1800,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1801,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1802,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1803,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1804,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1805,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1806,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1807,87,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1808,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1809,80,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1810,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1811,81,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1812,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1813,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1814,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1815,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1816,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1817,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1818,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1819,79.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1820,79.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1821,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1822,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1823,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1824,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1825,85,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1826,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1827,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1828,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1829,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1830,84,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1831,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1832,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1833,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1834,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1835,82,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1836,82.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1837,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1838,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1839,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1840,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1841,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1842,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1843,79,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1844,81.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1845,80,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1846,83,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1847,81,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1848,78,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1849,80,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1850,86,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1851,89,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1852,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1853,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1854,83.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1855,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1856,86.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1857,84.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1858,85.5,2024,Days.to.heading.LSU_01.0000130
LSU_RICE_1859,85,2024,Days.to.heading.LSU_01.0000130
